fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,72,72,0,18,7,2,0.40606060606060607,0.5416666666666666,0.6111111111111112,NaN
2,72,72,0,18,7,2,0.609907120743034,0.6666666666666667,0.6111111111111112,NaN
3,72,72,0,18,7,2,0.4415954415954417,0.625,0.5555555555555556,NaN
4,66,66,0,24,7,2,0.43333333333333335,0.6666666666666666,0.6666666666666666,NaN
5,78,78,0,12,8,1,0.4782608695652174,0.9166666666666666,0.9166666666666666,NaN
