fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,66,66,0,24,7,2,0.5103785103785103,0.75,0.75,NaN
2,72,72,0,18,7,2,0.4444444444444444,0.5,0.4444444444444444,NaN
3,72,72,0,18,7,2,0.4045584045584046,0.5833333333333334,0.6666666666666666,NaN
4,72,72,0,18,7,2,0.875,0.875,0.8888888888888888,NaN
5,78,78,0,12,8,1,1.0,1.0,1.0,NaN
