fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,66,66,0,22,7,2,0.16666666666666666,0.2916666666666667,0.3181818181818182,NaN
2,70,70,0,18,7,2,0.8193979933110368,0.8333333333333334,0.8333333333333334,NaN
3,70,70,0,18,7,2,0.6727272727272727,0.6666666666666667,0.7222222222222222,NaN
4,76,76,0,12,8,1,1.0,1.0,1.0,NaN
5,70,70,0,18,7,2,0.9345454545454546,0.9166666666666667,0.9444444444444444,NaN
