fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,66,66,0,18,7,2,0.6785714285714286,0.6666666666666666,0.7777777777777778,NaN
2,66,66,0,18,7,2,0.3793103448275862,0.4583333333333333,0.6111111111111112,NaN
3,66,66,0,18,7,2,0.28205128205128205,0.4583333333333333,0.6111111111111112,NaN
4,72,72,0,12,8,1,0.13333333333333333,0.25,0.25,NaN
5,66,66,0,18,7,2,0.3666666666666667,0.45833333333333337,0.5,NaN
