fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,94,94,0,24,10,2,0.07692307692307693,0.125,0.125,NaN
2,94,94,0,24,10,2,0.24074074074074073,0.2916666666666667,0.2916666666666667,NaN
3,96,96,0,22,10,2,0.1851851851851852,0.20833333333333334,0.22727272727272727,NaN
4,94,94,0,24,9,3,0.3081232492997199,0.3333333333333333,0.375,0.5586419753086419
5,94,94,0,24,9,3,0.3906810035842294,0.5277777777777778,0.625,NaN
