strategy,n_rows,macro_f1_mean,macro_f1_std,balanced_accuracy_mean,balanced_accuracy_std,accuracy_mean,accuracy_std,slice
h1_router_fb_cortex_striatum,7,0.44987734862101086,0.1536395139908574,0.4738095238095238,0.15917464221871402,0.4693877551020408,0.16561957369067334,cerebellum_stress
new_primary_top3_top4_a007,7,0.42368971041571657,0.1321034140299934,0.45,0.14740554623801777,0.4594671201814059,0.14539674391103016,cerebellum_stress
fallback_top1_top1_a017,7,0.41256128727748953,0.12647118263133814,0.4396825396825396,0.12771450008991053,0.43537414965986393,0.14012515337719175,cerebellum_stress
h1_router_fb_cortex_striatum,6,0.46937015061856147,0.1585382538745909,0.49722222222222223,0.1606218625095892,0.49404761904761907,0.16675640063558356,full_region
new_primary_top3_top4_a007,6,0.43881790604571824,0.13790986568295682,0.4694444444444444,0.1513213406897657,0.48247354497354494,0.14464498913373483,full_region
fallback_top1_top1_a017,6,0.4214449586138613,0.13612871580065938,0.4527777777777778,0.13465777381712027,0.44841269841269843,0.1487751283000807,full_region
h1_router_fb_cortex_striatum,8,0.4788307407749235,0.16413206395213023,0.5013888888888889,0.16673940211808033,0.4975198412698413,0.17275013267616365,overall
fallback_top1_top1_a017,8,0.44617918709934234,0.15083524539292864,0.47152777777777777,0.14863985035863853,0.4677579365079365,0.15880720210759033,overall
new_primary_top3_top4_a007,8,0.4411384787884401,0.13188610074220247,0.4701388888888889,0.14788149779391171,0.47842261904761907,0.14489537670162003,overall
