strategy,overall_n_rows,overall_macro_f1_mean,overall_macro_f1_std,overall_balanced_accuracy_mean,overall_balanced_accuracy_std,overall_accuracy_mean,overall_accuracy_std,full_region_macro_f1_mean,cerebellum_stress_macro_f1_mean,worst_slice_macro_f1,worst_slice_name
h1_router_fb_cortex_striatum,8,0.4788307407749235,0.16413206395213023,0.5013888888888889,0.16673940211808033,0.4975198412698413,0.17275013267616365,0.46937015061856147,0.44987734862101086,0.44987734862101086,cerebellum_stress
fallback_top1_top1_a017,8,0.44617918709934234,0.15083524539292864,0.47152777777777777,0.14863985035863853,0.4677579365079365,0.15880720210759033,0.4214449586138613,0.41256128727748953,0.41256128727748953,cerebellum_stress
new_primary_top3_top4_a007,8,0.4411384787884401,0.13188610074220247,0.4701388888888889,0.14788149779391171,0.47842261904761907,0.14489537670162003,0.43881790604571824,0.42368971041571657,0.42368971041571657,cerebellum_stress
