fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,94,94,0,24,10,2,0.75,0.75,0.75,NaN
2,94,94,0,24,10,2,0.4254545454545455,0.625,0.625,NaN
3,90,90,0,28,9,3,0.35454545454545455,0.35555555555555557,0.39285714285714285,0.49792718855218854
4,94,94,0,24,9,3,0.41729055258467024,0.47222222222222227,0.4166666666666667,0.6304012345679012
5,100,100,0,18,10,2,0.48888888888888893,0.6666666666666667,0.7222222222222222,NaN
