fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,66,66,0,24,7,2,0.2971342383107089,0.4166666666666667,0.4166666666666667,NaN
2,72,72,0,18,7,2,0.75,0.75,0.7777777777777778,NaN
3,72,72,0,18,7,2,0.5178571428571428,0.5416666666666666,0.6666666666666666,NaN
4,72,72,0,18,7,2,0.9345454545454546,0.9166666666666667,0.9444444444444444,NaN
5,78,78,0,12,8,1,1.0,1.0,1.0,NaN
