fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,70,70,0,18,7,2,0.24,0.375,0.5,NaN
2,66,66,0,22,7,2,0.6644880174291938,0.6666666666666667,0.6818181818181818,NaN
3,70,70,0,18,7,2,0.35714285714285715,0.4166666666666667,0.5555555555555556,NaN
4,70,70,0,18,7,2,0.6,0.625,0.6111111111111112,NaN
5,76,76,0,12,8,1,1.0,1.0,1.0,NaN
