fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,88,88,0,30,9,3,0.3218243819266837,0.3055555555555556,0.3333333333333333,0.46836419753086417
2,94,94,0,24,10,2,0.39734299516908217,0.5833333333333334,0.5833333333333334,NaN
3,90,90,0,28,9,3,0.6408695652173914,0.6277777777777778,0.6785714285714286,0.8580176767676768
4,100,100,0,18,10,2,0.4,0.5,0.6666666666666666,NaN
5,100,100,0,18,10,2,0.2941970310391363,0.41666666666666663,0.3888888888888889,NaN
