fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,66,66,0,24,7,2,0.36155913978494625,0.5833333333333333,0.5833333333333334,NaN
2,72,72,0,18,7,2,0.7777777777777777,0.75,0.8333333333333334,NaN
3,72,72,0,18,7,2,0.8193979933110368,0.8333333333333334,0.8333333333333334,NaN
4,78,78,0,12,8,1,0.4782608695652174,0.9166666666666666,0.9166666666666666,NaN
5,72,72,0,18,7,2,0.2528735632183908,0.4583333333333333,0.6111111111111112,NaN
