run_id,created_utc,experiment_name,center,sample_level,model_family,n_samples,macro_f1,balanced_accuracy,auc_ovr_macro,accuracy,config_hash_sha256,data_fingerprint_sha256,git_commit,git_dirty
20260307_004348_p5_1500_file_mean_arpls_msc_catboost__h1ta_c-mk3__e-mend2b__x-mexo2a_s43__1500,2026-03-07T00:43:48.307797+00:00,p5_1500_file_mean_arpls_msc_catboost__h1ta_c-mk3__e-mend2b__x-mexo2a_s43__1500,1500,file_mean,catboost,118,0.19236363493799716,0.20555555555555557,0.3405349794238683,0.21428571428571427,dfe7105a9b4a081cb596d847b18039f39e36e1e15c928760f2f845017c9144c3,348dbaa1bbe453bb47beb1976a4d5c8d724557177dd5a661fe989da06ab81b5d,bc5d1e2e2989dceb338602725c379355489814f3,true
20260307_004400_p5_2900_file_mean_airpls_snv_logreg__h1ta_c-mk3__e-mend2b__x-mexo2a_s43__2900,2026-03-07T00:44:00.844008+00:00,p5_2900_file_mean_airpls_snv_logreg__h1ta_c-mk3__e-mend2b__x-mexo2a_s43__2900,2900,file_mean,logreg,118,0.267200304936154,0.29444444444444445,0.4167695473251029,0.2857142857142857,d476e83f9b1f511e1a78ed28cfb4d2412815639908c09f2c51a91c6e925703e5,7d9be1055eaaf9bc147923ff0d06b3763bf12255371ddbff2af558092543e577,bc5d1e2e2989dceb338602725c379355489814f3,true
