fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,94,94,0,24,10,2,0.3333333333333333,0.5,0.5,NaN
2,94,94,0,24,10,2,0.3333333333333333,0.5,0.5,NaN
3,90,90,0,28,9,3,0.19999999999999998,0.3333333333333333,0.42857142857142855,0.40172558922558926
4,94,94,0,24,9,3,0.2222222222222222,0.3333333333333333,0.5,0.43595679012345673
5,100,100,0,18,10,2,0.4,0.5,0.6666666666666666,NaN
