fold,n_train,n_train_after_outlier,n_train_outlier_removed,n_valid,n_train_groups,n_valid_groups,macro_f1,balanced_accuracy,accuracy,auc_ovr_macro
1,88,88,0,30,9,3,0.26681425258275354,0.3055555555555555,0.3333333333333333,0.6080246913580247
2,94,94,0,24,10,2,0.3333333333333333,0.5,0.5,NaN
3,90,90,0,28,9,3,0.38888888888888884,0.4444444444444444,0.5,0.667276936026936
4,100,100,0,18,10,2,0.6785714285714286,0.6666666666666666,0.7777777777777778,NaN
5,100,100,0,18,10,2,0.4,0.5,0.6666666666666666,NaN
